#  R    En    Tr      X1     Y1     X2     Y2     X3     Y3     X4     Y4     X5     Y5     X6     Y6     X7     Y7     X8     Y8     X9     Y9     X10     Y10     X11     Y11     X12     Y12     X13     Y13     X14     Y14     X15     Y15     X16     Y16 
468.0 152.0  0.856  -0.22  -0.05  -0.64   0.54   0.01  -0.08  -1.55   1.22  -0.29  -0.38   0.43   0.37  -0.16   0.53  -0.21   0.71  -0.69   0.94   0.22  -0.17   0.71  -1.32   0.74   0.79   0.47   0.66  -0.71  -0.17  -0.35   0.25   0.01   0.50
468.0 160.0  1.112  -0.16  -0.21  -0.80   0.65   0.26   0.14  -1.69   1.92  -0.41  -0.78   0.98   0.67   0.28   0.09   0.36   0.94  -0.41   1.14   0.23  -0.31   0.82  -1.06   1.32   0.01   0.25   0.65  -0.90  -0.07  -0.36   0.20   0.26   0.10
468.0 168.0  1.190  -0.25  -0.36  -0.93   0.51   0.38   0.21  -1.17   1.21  -0.64  -1.02   1.06   0.96   0.49  -0.16   0.35   0.30  -0.31   1.12   0.12  -0.36   0.80  -0.32   0.89  -0.61   0.13   0.48  -1.01   0.13  -0.26   0.37   0.76  -0.09
468.0 176.0  1.256  -0.25  -0.34  -0.84   0.34   0.45   0.21  -0.75   0.51  -0.31  -0.95   0.86   0.98   0.70  -0.08   0.42  -0.04  -0.35   0.89  -0.00  -0.36   0.66   0.06   0.52  -0.54  -0.26   0.28  -1.18   0.11  -0.45   0.69   0.93   0.14
468.0 184.0  1.262  -0.29  -0.25  -0.73   0.26   0.49   0.18  -0.52   0.39  -0.16  -0.80   0.56   0.88   0.82  -0.07   0.50  -0.02  -0.39   0.70  -0.11  -0.35   0.62   0.10   0.45  -0.59  -0.33   0.01  -1.31   0.11  -0.72   0.91   0.79   0.29
468.0 192.0  1.293  -0.30  -0.20  -0.67   0.22   0.49   0.13  -0.29   0.36  -0.05  -0.62   0.35   0.75   0.85  -0.06   0.49  -0.01  -0.40   0.54  -0.18  -0.38   0.60   0.06   0.40  -0.70  -0.30  -0.18  -1.42   0.13  -0.89   0.94   0.65   0.38
468.0 200.0  1.323  -0.28  -0.18  -0.64   0.20   0.48   0.08  -0.10   0.31   0.02  -0.46   0.23   0.61   0.78  -0.08   0.41  -0.05  -0.39   0.41  -0.22  -0.43   0.56  -0.00   0.33  -0.77  -0.23  -0.33  -1.50   0.14  -0.92   0.83   0.54   0.42
484.0   0.0  0.636  -0.46  -0.77  -0.12  -0.47   0.09   0.08   0.29  -1.14  -0.33   0.48   0.32  -0.05   0.24   0.51   0.53  -0.96  -0.50  -1.04  -0.02   0.15   0.73  -0.70   0.06   0.82   1.52  -0.67   0.54   0.23   0.56   0.12   0.92   1.06
484.0   8.0  0.907  -0.33  -0.81  -0.31  -0.58   0.10   0.11  -0.08  -0.96  -0.18   0.45   0.32  -0.02   0.43   0.43   1.20  -0.62  -0.12  -1.04  -0.12   0.18   0.89  -0.95   0.23   0.64   1.24  -0.52   0.33   0.19   0.76   0.16   0.80   0.76
484.0  16.0  1.026  -0.19  -0.66  -0.61  -0.44   0.04   0.09  -0.37  -0.53  -0.02   0.29   0.37   0.10   0.53   0.24   1.47  -0.34   0.09  -0.88  -0.28   0.05   0.74  -0.66   0.28   0.47   1.04  -0.43   0.21   0.07   1.00   0.20   0.77   0.48
484.0  24.0  0.824  -0.17  -0.42  -0.75  -0.16  -0.06   0.02  -0.44  -0.10  -0.01   0.11   0.49   0.17   0.43   0.05   1.16  -0.15  -0.01  -0.64  -0.40  -0.14   0.29   0.03   0.21   0.25   0.96  -0.35   0.24  -0.01   1.03   0.29   0.76   0.35
484.0  32.0  0.640  -0.21  -0.29  -0.77  -0.03  -0.12  -0.03  -0.50   0.18  -0.03  -0.00   0.66   0.15   0.31  -0.04   0.83   0.07  -0.11  -0.47  -0.48  -0.23  -0.07   0.42   0.14  -0.03   0.85  -0.25   0.28  -0.03   0.94   0.39   0.55   0.26
484.0  40.0  0.587  -0.25  -0.25  -0.83  -0.05  -0.16  -0.03  -0.62   0.41   0.05  -0.09   0.92   0.10   0.25  -0.07   0.58   0.32  -0.13  -0.34  -0.60  -0.23  -0.36   0.53   0.06  -0.34   0.68  -0.13   0.28  -0.02   0.86   0.45   0.22   0.14
484.0  48.0  0.659  -0.24  -0.26  -1.00  -0.18  -0.19   0.01  -0.76   0.59   0.26  -0.20   1.34   0.03   0.23  -0.07   0.33   0.56  -0.09  -0.22  -0.81  -0.12  -0.66   0.43  -0.04  -0.65   0.47   0.02   0.24  -0.03   0.82   0.45  -0.17  -0.00
484.0  56.0  0.836  -0.15  -0.28  -1.26  -0.39  -0.20   0.12  -0.81   0.68   0.52  -0.33   1.88   0.05   0.21  -0.04  -0.03   0.78  -0.00  -0.06  -1.03   0.20  -0.88   0.03  -0.16  -0.89   0.27   0.26   0.16  -0.04   0.80   0.32  -0.54  -0.20
484.0  64.0  0.914   0.04  -0.24  -1.22  -0.39  -0.14   0.21  -0.63   0.52   0.38  -0.45   1.82   0.45   0.19   0.01  -0.54   0.85   0.17   0.12  -0.83   0.66  -0.51  -0.50  -0.24  -0.89   0.06   0.64   0.05  -0.04   0.63   0.11  -0.67  -0.37
484.0  72.0  0.754   0.12  -0.10  -0.73  -0.02  -0.03   0.12  -0.32   0.25  -0.16  -0.56   0.96   0.96   0.16   0.03  -0.93   0.74   0.45   0.34  -0.27   0.74   0.16  -0.59  -0.39  -0.74  -0.35   1.02  -0.00  -0.07   0.32   0.04  -0.52  -0.27
484.0  80.0  0.618   0.12   0.09  -0.25   0.40   0.09  -0.07  -0.06   0.06  -0.44  -0.75   0.27   1.26   0.12   0.03  -1.20   0.54   0.75   0.68   0.16   0.54   0.53  -0.46  -0.60  -0.58  -1.03   1.40  -0.06  -0.16   0.09   0.06  -0.31  -0.05
484.0  88.0  0.595   0.08   0.31   0.11   0.78   0.24  -0.28   0.19  -0.06  -0.37  -0.98  -0.11   1.40   0.05   0.02  -1.47   0.28   0.92   1.16   0.54   0.23   0.84  -0.47  -0.80  -0.39  -1.78   1.78  -0.19  -0.36  -0.07   0.07  -0.10   0.18
484.0  96.0  0.654  -0.11   0.49   0.33   0.96   0.40  -0.46   0.43  -0.07  -0.07  -0.93  -0.57   1.20  -0.03   0.03  -1.67  -0.09   0.52   1.33   1.19  -0.14   1.46  -0.86  -0.91  -0.10  -1.78   1.76  -0.31  -0.62  -0.32   0.04   0.17   0.43
484.0 104.0  0.774  -0.29   0.49   0.30   0.77   0.40  -0.57   0.54  -0.01   0.11  -0.46  -1.45   0.75  -0.03   0.17  -1.65  -0.58   0.01   0.96   2.40  -0.33   2.69  -1.98  -0.90   0.43  -1.27   1.20  -0.23  -0.58  -1.03  -0.15   0.69   0.78
484.0 112.0  0.821  -0.17   0.28  -0.18   0.27   0.15  -0.52   0.36   0.11  -0.12  -0.12  -1.58   0.28  -0.02   0.49  -1.45  -0.66   0.04   1.05   2.95  -0.03   3.35  -3.40  -0.90   1.18  -1.39   0.57  -0.21  -0.05  -1.76  -0.51   1.53   1.28
484.0 120.0  0.615  -0.20   0.05  -0.56   0.04  -0.01  -0.25   0.05   0.14  -0.47  -0.08  -0.57   0.08  -0.11   0.54  -1.33  -0.13  -0.33   1.19   1.47   0.16   1.87  -2.62  -0.91   1.17  -0.61   0.31  -0.34   0.19  -1.05  -0.37   1.49   1.11
484.0 128.0  0.550  -0.29  -0.01  -0.60   0.17  -0.03  -0.14  -0.28   0.16  -0.49  -0.07  -0.10   0.12  -0.22   0.51  -1.26   0.15  -0.67   1.01   0.56   0.06   0.91  -1.72  -0.75   1.08   0.16   0.34  -0.42   0.09  -0.46  -0.08   1.05   0.88
484.0 136.0  0.687  -0.28  -0.01  -0.61   0.45   0.00  -0.09  -0.88   0.46  -0.28  -0.16   0.31   0.29  -0.29   0.52  -0.98   0.43  -0.75   0.90   0.22  -0.12   0.61  -1.37  -0.21   1.23   0.49   0.51  -0.56  -0.08  -0.26   0.18   0.62   0.84
484.0 144.0  1.016  -0.21  -0.09  -0.70   0.76   0.17   0.06  -1.66   1.40  -0.11  -0.53   1.06   0.61  -0.05   0.26  -0.19   0.94  -0.51   1.02   0.17  -0.32   0.74  -1.22   0.88   1.16   0.35   0.66  -0.79  -0.20  -0.25   0.31   0.47   0.73
484.0 152.0  1.151  -0.28  -0.29  -0.85   0.62   0.34   0.20  -1.52   1.71  -0.49  -0.87   1.28   0.78   0.44  -0.26   0.28   0.85  -0.27   1.13   0.12  -0.37   0.85  -0.59   1.15   0.21   0.15   0.46  -0.90   0.00  -0.13   0.33   0.84   0.23
484.0 160.0  1.173  -0.39  -0.38  -0.99   0.46   0.35   0.14  -1.15   0.96  -0.70  -1.02   1.08   1.00   0.51  -0.26   0.29   0.18  -0.29   0.96  -0.05  -0.37   0.82   0.08   0.75  -0.47   0.15   0.28  -0.99   0.19  -0.19   0.74   0.89   0.04
484.0 168.0  1.157  -0.40  -0.29  -0.85   0.35   0.41   0.12  -0.48   0.30  -0.44  -0.93   0.82   1.14   0.64   0.05   0.38  -0.24  -0.36   0.62  -0.16  -0.37   0.82   0.25   0.40  -0.63  -0.07   0.20  -1.19   0.21  -0.54   0.98   0.92   0.17
484.0 176.0  1.228  -0.35  -0.22  -0.76   0.29   0.45   0.12  -0.33   0.34  -0.15  -0.68   0.52   0.94   0.81   0.00   0.44  -0.09  -0.37   0.46  -0.19  -0.36   0.69   0.10   0.40  -0.64  -0.25  -0.13  -1.34   0.15  -0.79   1.02   0.76   0.36
484.0 184.0  1.274  -0.33  -0.19  -0.71   0.28   0.45   0.08  -0.15   0.32  -0.03  -0.50   0.32   0.78   0.80  -0.03   0.41  -0.08  -0.37   0.32  -0.22  -0.39   0.64   0.01   0.36  -0.72  -0.22  -0.33  -1.43   0.15  -0.89   0.92   0.64   0.45
484.0 192.0  1.302  -0.31  -0.17  -0.68   0.26   0.46   0.05   0.01   0.28   0.03  -0.35   0.22   0.63   0.69  -0.07   0.31  -0.10  -0.36   0.22  -0.22  -0.45   0.59  -0.06   0.28  -0.76  -0.14  -0.47  -1.46   0.13  -0.86   0.73   0.56   0.48
484.0 200.0  1.311  -0.31  -0.17  -0.65   0.23   0.46   0.03   0.15   0.24   0.04  -0.26   0.16   0.49   0.53  -0.11   0.19  -0.12  -0.37   0.15  -0.19  -0.52   0.53  -0.11   0.18  -0.76  -0.04  -0.54  -1.43   0.11  -0.76   0.50   0.49   0.47
500.0   0.0  0.895  -0.38  -0.79  -0.39  -0.58   0.06   0.15  -0.11  -0.80  -0.13   0.46   0.38  -0.02   0.49   0.38   1.36  -0.50  -0.14  -0.99  -0.10   0.19   0.98  -0.98   0.27   0.58   1.25  -0.46   0.33   0.24   0.59   0.22   0.72   0.65
500.0   8.0  0.997  -0.24  -0.63  -0.71  -0.39  -0.03   0.12  -0.35  -0.36   0.02   0.28   0.45   0.11   0.57   0.19   1.53  -0.21   0.05  -0.84  -0.26   0.03   0.75  -0.62   0.28   0.41   1.06  -0.37   0.23   0.13   0.87   0.26   0.71   0.39
500.0  16.0  0.806  -0.20  -0.40  -0.83  -0.11  -0.14   0.03  -0.41   0.03   0.02   0.09   0.58   0.18   0.45   0.02   1.15  -0.03  -0.04  -0.61  -0.39  -0.18   0.24   0.07   0.18   0.19   0.95  -0.29   0.25   0.03   0.97   0.35   0.68   0.28
500.0  24.0  0.640  -0.24  -0.29  -0.85   0.01  -0.19  -0.03  -0.49   0.29   0.02  -0.02   0.76   0.15   0.33  -0.06   0.80   0.16  -0.12  -0.44  -0.48  -0.27  -0.14   0.47   0.10  -0.09   0.82  -0.17   0.28  -0.00   0.91   0.44   0.46   0.19
500.0  32.0  0.599  -0.27  -0.25  -0.91  -0.02  -0.22  -0.03  -0.63   0.50   0.12  -0.11   1.06   0.08   0.27  -0.09   0.54   0.38  -0.14  -0.31  -0.62  -0.28  -0.45   0.58  -0.00  -0.40   0.64  -0.05   0.27  -0.02   0.85   0.49   0.11   0.08
500.0  40.0  0.678  -0.26  -0.26  -1.10  -0.16  -0.23   0.01  -0.80   0.68   0.37  -0.22   1.55  -0.01   0.24  -0.08   0.29   0.61  -0.10  -0.18  -0.85  -0.18  -0.79   0.45  -0.13  -0.73   0.43   0.11   0.23  -0.03   0.83   0.47  -0.32  -0.04
500.0  48.0  0.850  -0.15  -0.27  -1.35  -0.34  -0.21   0.13  -0.90   0.74   0.65  -0.36   2.15   0.06   0.23  -0.04  -0.10   0.79  -0.02  -0.01  -1.09   0.18  -1.01  -0.03  -0.26  -0.98   0.23   0.37   0.13  -0.06   0.82   0.29  -0.74  -0.22
500.0  56.0  0.903   0.05  -0.21  -1.24  -0.25  -0.13   0.19  -0.71   0.49   0.45  -0.51   1.99   0.60   0.19   0.02  -0.63   0.82   0.15   0.20  -0.87   0.69  -0.58  -0.63  -0.35  -0.99   0.00   0.76  -0.00  -0.07   0.64   0.04  -0.89  -0.34
500.0  64.0  0.766   0.14  -0.05  -0.70   0.15  -0.00   0.07  -0.36   0.16  -0.11  -0.68   1.06   1.23   0.14   0.05  -1.02   0.66   0.44   0.44  -0.31   0.81   0.12  -0.70  -0.51  -0.83  -0.47   1.14  -0.07  -0.09   0.33  -0.01  -0.68  -0.20
500.0  72.0  0.684   0.16   0.17  -0.22   0.58   0.13  -0.15  -0.03  -0.05  -0.37  -0.92   0.40   1.64   0.08   0.04  -1.30   0.43   0.77   0.84   0.12   0.65   0.51  -0.62  -0.74  -0.63  -1.28   1.56  -0.16  -0.19   0.11   0.01  -0.38   0.06
500.0  80.0  0.715   0.12   0.44   0.12   0.97   0.32  -0.39   0.29  -0.15  -0.22  -1.12   0.06   1.78  -0.01   0.02  -1.59   0.11   0.83   1.33   0.60   0.33   0.93  -0.83  -0.97  -0.35  -2.05   1.93  -0.33  -0.46  -0.05  -0.02  -0.08   0.36
500.0  88.0  0.784  -0.14   0.58   0.22   0.93   0.47  -0.49   0.55  -0.12   0.05  -0.80  -0.53   1.30  -0.09   0.03  -1.72  -0.32   0.23   1.22   1.50  -0.04   1.76  -1.54  -1.08   0.04  -1.69   1.67  -0.39  -0.67  -0.45  -0.17   0.34   0.65
500.0  96.0  0.872  -0.21   0.49   0.01   0.46   0.37  -0.48   0.56  -0.01  -0.01  -0.23  -1.35   0.58  -0.07   0.22  -1.55  -0.66  -0.00   0.92   2.78  -0.11   2.94  -2.97  -1.10   0.67  -1.48   0.98  -0.29  -0.36  -1.39  -0.52   1.05   1.08
500.0 104.0  0.749  -0.11   0.20  -0.49   0.04   0.09  -0.30   0.32   0.12  -0.38  -0.03  -0.87   0.09  -0.06   0.45  -1.36  -0.29  -0.06   1.24   2.38   0.08   2.53  -3.42  -1.15   1.15  -1.36   0.32  -0.33   0.21  -1.56  -0.65   1.68   1.30
500.0 112.0  0.554  -0.22   0.02  -0.63   0.08   0.01  -0.12   0.10   0.12  -0.52  -0.01  -0.14   0.06  -0.15   0.46  -1.39   0.16  -0.52   1.17   0.99   0.06   1.20  -2.26  -1.10   1.04  -0.30   0.18  -0.38   0.23  -0.76  -0.29   1.46   1.02
500.0 120.0  0.559  -0.28  -0.01  -0.61   0.33   0.02  -0.06  -0.22   0.14  -0.37  -0.02   0.23   0.21  -0.25   0.47  -1.40   0.35  -0.75   0.97   0.35  -0.07   0.62  -1.57  -0.89   1.16   0.36   0.31  -0.44   0.06  -0.33   0.03   1.14   0.93
500.0 128.0  0.788  -0.26  -0.02  -0.64   0.73   0.10   0.01  -0.88   0.54   0.01  -0.20   0.90   0.54  -0.26   0.42  -1.08   0.68  -0.65   0.92   0.13  -0.28   0.55  -1.34  -0.21   1.62   0.47   0.57  -0.62  -0.15  -0.19   0.30   1.00   1.08
500.0 136.0  1.072  -0.29  -0.18  -0.75   0.86   0.29   0.19  -1.41   1.51  -0.03  -0.67   1.64   0.83   0.26  -0.11  -0.18   1.09  -0.29   1.07   0.09  -0.42   0.79  -0.90   0.81   1.39   0.14   0.53  -0.82  -0.16  -0.07   0.38   1.26   0.89
500.0 144.0  1.081  -0.43  -0.34  -0.89   0.53   0.30   0.17  -1.19   1.45  -0.59  -0.84   1.28   0.78   0.60  -0.46   0.14   0.73  -0.26   1.01  -0.04  -0.38   0.77  -0.12   0.77   0.28   0.13   0.22  -0.85   0.10   0.02   0.60   1.22   0.30
500.0 152.0  1.149  -0.49  -0.38  -1.05   0.44   0.28   0.04  -1.07   0.86  -0.70  -0.98   1.02   1.02   0.56  -0.27   0.25   0.15  -0.31   0.76  -0.20  -0.36   0.81   0.33   0.60  -0.41   0.18   0.08  -0.96   0.26  -0.24   1.13   0.86   0.20
500.0 160.0  1.114  -0.52  -0.26  -0.95   0.42   0.34  -0.02  -0.51   0.33  -0.48  -0.96   0.83   1.28   0.60   0.13   0.37  -0.26  -0.38   0.37  -0.27  -0.34   0.97   0.30   0.41  -0.73   0.14  -0.02  -1.12   0.33  -0.68   1.29   0.79   0.40
500.0 168.0  1.195  -0.41  -0.19  -0.79   0.35   0.41   0.06  -0.16   0.30  -0.13  -0.55   0.47   0.98   0.77   0.06   0.37  -0.16  -0.36   0.21  -0.23  -0.37   0.78   0.05   0.35  -0.68  -0.18  -0.26  -1.35   0.20  -0.83   1.01   0.75   0.46
500.0 176.0  1.255  -0.37  -0.17  -0.74   0.33   0.42   0.04  -0.03   0.29  -0.01  -0.37   0.29   0.79   0.71  -0.02   0.31  -0.13  -0.35   0.10  -0.22  -0.42   0.69  -0.06   0.31  -0.73  -0.14  -0.47  -1.41   0.15  -0.85   0.82   0.65   0.52
500.0 184.0  1.283  -0.35  -0.16  -0.71   0.31   0.44   0.03   0.10   0.25   0.02  -0.26   0.19   0.62   0.57  -0.08   0.21  -0.14  -0.36   0.04  -0.19  -0.49   0.62  -0.13   0.23  -0.74  -0.05  -0.57  -1.39   0.11  -0.77   0.58   0.58   0.52
500.0 192.0  1.296  -0.34  -0.16  -0.68   0.28   0.45   0.02   0.22   0.24   0.01  -0.20   0.14   0.47   0.41  -0.13   0.09  -0.15  -0.38   0.01  -0.14  -0.57   0.55  -0.18   0.13  -0.71   0.05  -0.60  -1.34   0.07  -0.65   0.35   0.52   0.49
500.0 200.0  1.306  -0.35  -0.14  -0.64   0.23   0.46   0.03   0.32   0.25  -0.01  -0.20   0.13   0.34   0.28  -0.16  -0.01  -0.16  -0.39   0.00  -0.08  -0.64   0.50  -0.23   0.05  -0.68   0.14  -0.58  -1.27   0.05  -0.53   0.15   0.46   0.45
